username,full_text,label
_seoulrabaya,Tak hanya sbg ibu kota modern dg konsepÂ sustainability modernÂ secara komprehensif IKN akan menjadi Smart and Sustainable Forest City yang memiliki elemen hijau berketahanan berkelanjutan inklusif dan cerdas. Semifinal Netherlands Inggris Daster #sandyeps3 TIM MAXWELL https://t.co/keCiSGzfqx,Positif
mhdlma,@mhuseinali Entah mengapa kl liat logo IKN gw keingetnya King Julian. https://t.co/7WcOV7fMSS,Netral
ronavioleta,BoroÂ² mrk mau tinggal di ikn. Si @jokowi udah nyiapin rumah pensiun 1 2 ha di solo. Si nepobaby @gibran_tweet pinginnya berkantor di jkt dia belanja masalah2 di jkt dan @kaesangp blusukan carmuk dj jkt biar bisa pimpin jkt,Positif
_seoulrabaya,IKN dinilai mampu membukan peluang ekonomi baru bagi masyarakat. Sehingga gagasan IKN dapat mendorong kesejahteraan daerah dan masyarakat. Dg direalisasikannya IKN kesejahteraan masyarakat sekitar bakal meningkat. Semifinal Netherlands Inggris Daster #sandyeps3 TIM MAXWELL https://t.co/SxqjLfPjdf,Positif
bintangggterang,@LahrianSyahilla Sip banget yaa semua mendukung pembangunan ikn,Positif
Saodah1234,Persiapan HUT Kemerdekaan RI ke-79 semakin matang. Menteri BUMN Erick Thohir mengungkapkan progres pembangunan lapangan upacara HUT RI dan Istana IKN Nusantara Kalimantan Timur sudah mencapai 77 9 persen. ___ Belanda Pandji Timnas Pusat Gaji 50jt Pepaya Cantik Bandung https://t.co/lYZB459Hpn,Positif
Nidyna10,Persiapan perayaan HUT Kemerdekaan RI ke-79 semakin matang. Menteri BUMN Erick Thohir mengungkapkan progres pembangunan lapangan upacara HUT RI dan Istana Negara di IKN Nusantara Kaltim sdh mencapai 77 9 persen Belanda Pandji Timnas Pusat Gaji 50jt Pepaya Cantik Bandung https://t.co/bfBbs4V42g,Positif
ForRezim,Perlu waspada bhw Pantai Indah Kapuk/PIK/IKN ke depannya menjadi Singapura di Indonesia yg Terkait IKN ke Kalimantan. Waspada dan Stoplah aset gedung kantor dll yg di DKI Jakarta di jual pd pihak ke 3 atau pd oligarki Aseng Asing aroma komunis. Waspadalah https://t.co/TKqtaAuQC7,Positif
Nidyna10,Menteri BUMN Erick Thohir mengapresiasi gerak cepat PLN menghadirkan pasokan energi bersih di IKN. Erick juga memberikan apresiasi kepada PLN yang telah menghadirkan energi hijau di IKN melalui PLTS IKN. Belanda Pandji Timnas Pusat Gaji 50jt Pepaya Cantik Bandung https://t.co/1YfGfEQOXL,Positif
Hansunriko,Persiapan perayaan HUT Kemerdekaan Republik Indonesia ke-79 semakin matang. Progres pembangunan lapangan upacara HUT RI dan Istana Negara di IKN Nusantara Kalimantan Timur sudah mencapai 77 9 persen. ___ Belanda Pandji Timnas Pusat Gaji 50jt Pepaya Cantik Bandung https://t.co/CFMOyIvIzM,Positif
Hansunriko,Pemerintah terus memfinalisasi skema pemindahan ASN ke IKN. Menteri PANRB Abdullah Azwar Anas optimistis pemindahan ASN ke IKN sekaligus akan mewujudkan transformasi budaya kerja baru yang agile dan adaptif terhadap teknologi. Belanda Pandji Timnas Pusat Gaji 50jt Pepaya Cantik https://t.co/uJrnFoI8fw,Positif
SatriyaUmam,@__LOVE_AG4EVER @jokowi Alhamdulillah Berkantor di IKN Biar Negri ini tenang tidak ada Cawe Cawe lagi,Positif
argumen_id,Erick Thohir Tinjau Progres Pembangunan Training Center PSSI Di IKN https://t.co/ssN5Ncoy8A #PSSI #EURO2024 #IKN #TrainingCenterTimnas #TimnasIndonesia #TimnasDay,Negatif
ShaniaLorenzz,Perpindahan IKN semakin nyata: 1.740 ASN siap berangkat ke IKN Nusantara pada September 2024 #PindahkeIKN https://t.co/NZHrlbT5mS,Positif
_seoulrabaya,Pemindahan ASN ke IKN dimatangkan utk mendukung kinerja pemerintah di IKN alokasi SDM ASN dilakukan dlm 3 cara. Salah satunya pemindahan ASN ke IKN scr bertahap sesuai penapisan kelembagaan dan ketersediaan hunian. Belanda Pandji Timnas Pusat Gaji 50jt Pepaya Cantik Bandung https://t.co/fbJWJ0diwg,Positif
_seoulrabaya,Menteri BUMN meminta PLN untuk terus memastikan kesiapan listrik di setiap lokasi di IKN. Dirut PLN Darmawan Prasodjo menyatakan bahwa PLN siap menghadirkan listrik yang bersih dan andal untuk peringatan. Belanda Pandji Timnas Pusat Gaji 50jt Pepaya Cantik Bandung https://t.co/B2zRoGXh76,Positif
ryuljitn,Sebanyak 1.740 ASN siap mendukung Perpindahan IKN ke Nusantara pada September 2024 menciptakan pusat pemerintahan baru #PindahkeIKN https://t.co/TFogiZtuUu,Positif
RenataOlivvr21,Perpindahan IKN ke Nusantara pada September 2024: Sekitar 1.740 ASN siap memulai babak baru #PindahkeIKN https://t.co/lWVTRdDZK2,Positif
NanaLeonyy1,Perpindahan IKN: Sekitar 1.740 ASN siap pindah ke IKN Nusantara pada September 2024 mendukung pusat pemerintahan baru #PindahkeIKN https://t.co/8nIFv8LQij,Positif
terindukan,Sebanyak 1.740 ASN siap mendukung Perpindahan IKN ke Nusantara pada September 2024 menciptakan pusat pemerintahan baru #PindahkeIKN https://t.co/wg0GpLeYeI,Positif
nadipair,@veswook Kurang anjay. Itumah gwe harus pake pohon bekas penebangan buat buka lahan ikn,Positif
nsingnings,Dukung Perpindahan IKN! Sebanyak 1.740 ASN akan pindah ke IKN Nusantara pada September 2024 #PindahkeIKN https://t.co/usJbRMw8ZB,Positif
azharie27,@GirlBieberJ @jokowi @prabowo @gibran_tweet @AboutIKN @bkpm @BosPurwa @rasa2086 @ferizandra IKN Cuma proyek gagal yang nggak akan pernah jadi kenyataan.,Negatif
azharie27,@griselruiz88 @jokowi @prabowo @gibran_tweet @AboutIKN @bkpm @rojeoz @susyrizky @pgc_indonesia Jokowi banyak alasan tunda IKN mungkin karena dia tau ini nggak akan berhasil.,Positif
azharie27,@GirlBieberJ @jokowi @prabowo @gibran_tweet @AboutIKN @bkpm @dekade_08 @WagimanDeep212_ @bengkeldodo Proyek mangkrak IKN ini nggak akan kemana-mana lebih baik fokus ke masalah lain.,Positif
azharie27,@griselruiz88 @jokowi @prabowo @gibran_tweet @AboutIKN @bkpm @JhonSitorus_18 @mpoklela7 @LOVE_UM4M4 IKN lagi IKN lagi. Padahal yang penting itu pekerjaan buat rakyat.,Positif
azharie27,@gorunbiraz3 @jokowi @prabowo @gibran_tweet @AboutIKN @bkpm @sigitbudic @SantorinisSun Udah lah Jokowi nggak usah alasan lagi soal IKN rakyat udah nggak peduli.,Netral
azharie27,@GirlBieberJ @jokowi @prabowo @gibran_tweet @AboutIKN @bkpm @herricahyadi @prabowogibran2 Jokowi tunda IKN? Mendingan fokus aja ke hal-hal yang lebih penting buat rakyat.,Positif
azharie27,@griselruiz88 @jokowi @prabowo @gibran_tweet @AboutIKN @bkpm @ImamWM @BANGSAygSUJUD @Chavesz08 Proyek IKN ini udah jelas Cuma buang-buang waktu dan uang.,Negatif
azharie27,@gorunbiraz3 @jokowi @prabowo @gibran_tweet @AboutIKN @bkpm @AtiqahFahrina @ebe_ganzo @Ghurem2 IKN? Bikin rakyat makin nggak percaya sama janji-janji pemerintah.,Netral
azharie27,@gghhjjkk580dr0 @dekade_08 @jokowi @prabowo @gibran_tweet @AboutIKN @bkpm @panjianom102 @MSMujab22 @BobbyTriadiSrg Udah bosen dengerin Jokowi alasan soal IKN lebih baik urus masalah rakyat dulu.,Positif
azharie27,@1HandeDelisii @dekade_08 @jokowi @prabowo @gibran_tweet @AboutIKN @bkpm @disseduh @_doncorleone78 @bayu_bepe IKN Cuma angan-angan siapa sih yang masih percaya proyek ini bakal selesai?,Netral
azharie27,@ggggggfrf3 @jokowi @prabowo @gibran_tweet @AboutIKN @bkpm @Gerindra @PDemokrat @AnakLolina2 @GUSDURians @Boediantar4 Masalah IKN nggak akan selesai mending Jokowi fokus ke ekonomi rakyat.,Positif
azharie27,@gghhjjkk580dr0 @jokowi @prabowo @gibran_tweet @AboutIKN @bkpm @MurtadhaOne1 @AdamVelcro @Anak__Ogi Jokowi banyak alasan soal IKN padahal yang dibutuhkan rakyat itu kerjaan!,Positif
azharie27,@1HandeDelisii @jokowi @prabowo @gibran_tweet @AboutIKN @bkpm @golkar_id @psi_id @BosPurwa @chakemates @BayuAngora IKN nggak akan jadi apa-apa Cuma proyek buat ngabisin duit negara.,Negatif
azharie27,@ggggggfrf3 @jokowi @prabowo @gibran_tweet @AboutIKN @bkpm @golkar_id @psi_id @BangPino__ @yaniarsim @msaid_didu Ngapain buang uang buat IKN padahal rakyat butuh hidup layak!,Negatif
azharie27,@gghhjjkk580dr0 @jokowi @prabowo @gibran_tweet @AboutIKN @bkpm @golkar_id @psi_id @mantan_ordal @okkymadasari @vngnc IKN lagi IKN lagi... bosan banget. Rakyat butuh solusi nyata!,Negatif
azharie27,@1HandeDelisii @jokowi @prabowo @gibran_tweet @AboutIKN @bkpm @golkar_id @psi_id @wahidfoundation @patjarmerah_id @Mdy_Asmara1701 Udah lah nggak usah buang waktu dengan IKN mending fokus ke rakyat yang butuh kerja.,Positif
azharie27,@ggggggfrf3 @jokowi @prabowo @gibran_tweet @AboutIKN @bkpm @tijabar @KakekHalal Jokowi tunda pindah ke IKN? Ya jelas proyek setengah hati gitu.,Positif
azharie27,@gghhjjkk580dr0 @jokowi @prabowo @gibran_tweet @AboutIKN @bkpm @marlina_idha @mardiasih @delasyahmareads Rosan cari investor tapi apa iya IKN bakal beneran jadi? Ragu deh.,Positif
JakaGolook71,@TaufikDamas Klo pingin tahu masa depan IKN lihat saja klo Si Nganu ngomong...?,Netral
ekarinayo,Langkah besar untuk IKN Nusantara! Trem Otonom mulai beroperasi Agustus 2024. #Transportasi IKN #TremOtonomIKN https://t.co/vFOEPYPdLk,Positif
icecreamy07,Sbnrnya idup di bpp ni seru vibesnya dan ada progressive . Barusan aku lihat ada Bus minitrans yah mcem TransJakarta gt versi mungil. tapiii biaya idup d sni muahal Cari makan 10-15 rb agak susah. Adapun pinggir dan jauh.gtw udh ntr klo IKN bner aktif https://t.co/unCJ89rJIo,Negatif
roseuro,Pembangunan di IKN terus berlanjut HUT RI ke-79 akan lebih istimewa! #Infrastruktur Upacara #IKNUpacara https://t.co/z0p5A2ffeS,Positif
terindukan,IKN Nusantara bersiap untuk Trem Otonom! Realisasi transportasi canggih Agustus 2024. #Transportasi IKN #TremOtonomIKN https://t.co/x04X22HSrE,Positif
arhamdgpile,@Aryprasetyo85 Terjadi ketimpangan di suatu hari nanti. IKN akan bermasalah dan yang bertanggung jawab adalah Jokowi dan wapres terpilih. Mungkin itu lebih baik. Ketimbang kesoliman terus terjadi di negeri ini.,Positif
ENS53311139,IKN BERMASALAH MEMANG SEHARUSNYA IKN WAJIB DIAUDIT ADA APA DIBALIK SEDEMIKIAN MENG-GEBU NYA MEMBANGUN IKN DR MN UANG UNT MEMBANGUNNYA TIDAK HANYA JOKOWI SJ YG TERLIBAT KASUS IKN NMN WAJIB JUGA DIINVESTIGASI SIAPA SAJA YG TERLIBAT PENDIRIAN IKN TERKAIT KEINGINAN PKI,Negatif
yaniarsim,Prabowo ogah-ogahan soal IKN https://t.co/PeGGPdytm8,Netral
RenataOlivvr21,Pemerintah wujudkan Trem Otonom di IKN Nusantara! Operasional Agustus 2024. #Transportasi IKN #TremOtonomIKN https://t.co/NXijKKDWp6,Positif
Tatarori80,@Ranisor IKN Nusantarað®ð©,Netral
tenjanes,Pembangunan IKN kian cepat! Siap sambut HUT RI ke-79 dengan infrastruktur megah! #Infrastruktur Upacara #IKNUpacara https://t.co/pWB7Y2il91,Positif
bbhiww,Sambut HUT RI ke-79 dengan bangga! Infrastruktur IKN terus dikejar dan dipercepat. #Infrastruktur Upacara #IKNUpacara https://t.co/NyF40kbyny,Netral
prromild,HUT RI ke-79 makin meriah di IKN! Pembangunan infrastruktur terus dipercepat. #Infrastruktur Upacara #IKNUpacara https://t.co/j1JFTbSykr,Positif
Jalankaki2002,@kompascom Uang pemerintah baru buat bangun IKN sabar ya,Positif
ryuljitn,Transportasi canggih segera hadir di IKN! Trem Otonom siap beroperasi Agustus 2024. #Transportasi IKN #TremOtonomIKN https://t.co/mNQk0pFnPM,Positif
Melvindiazza,Inovasi transportasi di IKN Nusantara! Autonomous Rail Transit siap meluncur Agustus 2024. #Transportasi IKN #TremOtonomIKN https://t.co/G82kQKfiiL,Positif
blondfe,Semangat HUT RI ke-79! Pembangunan IKN terus berlanjut dan dipercepat. #Infrastruktur Upacara #IKNUpacara https://t.co/VL0b2KsPry,Netral
imwintmr,IKN Nusantara jadi lebih maju! Trem Otonom mulai beroperasi Agustus 2024. #Transportasi IKN #TremOtonomIKN https://t.co/DtbtVPae93,Positif
RIPDEMOKRASI,@UjuangPituluik Belum Pindah Ke IKN Alasan : AIR BERSIH . ï¸ TERTULIS DI DLM UUD 1945 Segala Sesuatu Menyangkut Kepentingan Org Byk Di Kuasai Oleh : NEGARA TERNYATA Di Kuasai Oleh : PRIBADI / KELOMPOK Tidak Memiliki Tapi Bisa Menguasai. https://t.co/9Qyg,Positif
agent_pin,@Kanseulir Susah skrg kl ngomongnya ke presiden IKN,Negatif
JDjamhuri38681,@NenkMonica Air belum siap listrik belum siap bangunan belum rampung. Kalo di ikn belom siap jangan mau pindah pak. Masa' sih orang yg dicintai seluruh planet kudu sengsara. Kasian kan.,Negatif
NusantaraJaya26,Top IKN,Positif
aparatur_spill,@berkarya_ Lah anjir padahal masih di IKN negara tetangga ternyata pangkalan data kemensul meski ga dihack tetep kurang update sama pegawhy nya sendiri.,Negatif
ZulaikaSugiarto,@BSemeru4572 @nuralam317 Mukidi kok disembah 2âï¸...ngurus jakarta ra rampung ngurus IKN otw mangkrak,Netral
ErwinRockerkids,@tempodotco Padahal kaum simpanse 58% dah siap joget2 di IKN mereka hidup gak pake air juga bisa asal bisa joget2,Positif
d14nto,@BosPurwa Kalo pun nanti IKN benar2 jadi biaya perjalanan dinas pejabat tinggi negara bisa saja akan membengkak karena mereka masih akan sering bolak balik IKN - Jkt ... karena infrastruktur pendukung di Jkt masih jauh lebih lengkap untuk mendukung jalann,Positif
OrangutanIKN,@KangManto123 Negeri ini akan lebih baik,Positif
Hartnq1,@tempodotco cuma presiden tolol yg mau ngantor di IKN ..sebuah ibukota tanpa populasi..cuma jadi tempat untuk mengasingkan presiden berikutnya..sementara anaknya sudah di amankan di tempat yg aman..,Negatif
reddot071,@Mdy_Asmara1701 nah itu dia mbak bukan kite kite nyang bangun itu IKN harusnya nanya ke .... ke siapa sih ini nanya nya soal per IKN an ? masa iya gw nanya ke anak kosan putri d sebelah ??,Netral
OrangutanIKN,@wajibkomen @psi_id Ga bakal juga mau anis dipasangkan sm org2 bodoh !,Negatif
lampu_patromaks,@detikcom Aneh pak jokowi ini. Dia yg ngebet pengen pindah ibukota ke IKN. Dia yg ngawasin langsung pembangunan tapi dia sendiri yg kebingungan progresss pembangunannya,Negatif
milleniumpalk1,gimana mau ngeyakinin orang buat tinggal disana kalau presidennya aja gayakin IKN bisa buat ditinggalin?,Positif
anak_5okin,@inisifani Nah itu... bukannya seneng glamping disana. Ajak2 menteri2nya beserta keluarga kalian. Sekaligus liat progres proses pembangunan IKN yg kalian bangga2kan itu,Positif
ImamWah2121,@detikcom Dia sendiri.. mereka sendiri yang bilang mau berkantor di IKN Juli.. Dia sendiri yang mempertanyakan kesiapannya... Hadeuhh..ï¸ï¸ Komedi putar,Netral
BobbyBogor,Pak Jokowi sesudah pensiun sebaik nya tinggal d IKN sama Gibran Dan Kaesang juga utk menikmati hsl karya bpk.,Positif
Lanun_1017,@tempodotco Sinyal 08 tak setuju ikn dipercepat jkw ... coba cek kodamnya jkw mungkin isinya badut2 tolol kambing congek atau banci kaleng ... https://t.co/Wosm8mAKzD,Negatif
Indra072201,@__freelance__ Pemerintah skrg yg dipikirkan Cuma Toll IKN dan import rakyat China.,Netral
Rizkihadi,Buzzer Israel ini rame juga barengan buzzer IKN. Hahahaha,Positif
jondiljonson,Tak ngikuti perkembangan ya Tau gak saat ini mode OTORITA sudah ga di pakai lg Contoh OTORITA batam sudah di hapus! Masak bikin otorita lg? Kecuali proyek sekelas IKN boleh lah pakai otorita Kota baru pakai otorita??? Tidak pd tempatnya bikin ruwet https://t.co/wJvPtRzC3U,Positif
fakhrudinamang,@TeddGus @gibran_tweet Coba lu tanya sendiri si Gibran nya setelah dilantik jadi wapres mau ga tinggal di IKN kan ibu kota baru ??? Biar tau dari mulutnya langsung,Positif
tafdillah,@kumparan RK: IKN dua bulan lagi seperti Jakarta.. ngabulatuk weh kabisa teh..,Netral
Akomeng6,@Anggita_lung IKN NUSANTARAð®ð©ï¸,Netral
__fufufafa__,Buruan pindah pak @jokowi . Sekalian pemberian rumah pensiun nya dipindah ke IKN...,Netral
jondiljonson,Baru sj dpt jabatan lsg koar2 dgn MELAWAN fakta yg terjadi di IKN Sebagai pejabat baru dilantik pintar kan menggunakan Analisis manajemen SWOT Bisa ya? Dari situ baru mulai di rancang strategi utk menutupi kelemahan IKN supaya investor masuk https://t.co/bz5eAaRT5n,Positif
bepatient126908,@TonyParker19679 @G4b0nG0ku Melarat apasih tolol wong nyerap puluhan ribu tenaga kerja perputaran uang makin kenceng di Kalimantan yg selama ini Kalimantan transfer ke Jakarta 500 triliun pertahun tapi ga ada kick back ke Kalimantan sama sekali 500T setah,Negatif
MataunTuon,@PngAdilnR4kyt Kita optimis dg IKN.,Netral
Sutikno083,@muhammaroke Progress nya sdh lumayan lah nggak nol banget (inilah perkataan para buzzer bayarannya dan pendukung IQ 58%) makan tuch IKN silahkan pindah mumpung sdh terjadi kekosongan tdk punya ibu kota kita bikin aja ibu kota sendiri,Positif
adrian_unvaxxed,Demi IKN RAKYAT DIKORBANKAN? Lalu ayahnya @gibran_tweet ini ENGGAN TURUN TAHTA dan membangun POLITIK DINASTI? Hutang MENGGUNUNG? Tanah dibagi kepada Oligarki dan @jokowi RELA JADI BUDAK RRC? Dsb?? Video lengkap: https://t.co/lgEFjchcmc Oleh: Forum News Network (Channel Youtube) https://t.co/lSz86tXoYI,Positif
agstinaaaaaaa,@dunlicates MANG JANCOK!! DIKIRA TREJO BANTING TULANG BUAT BANGUN IKN KALI,Negatif
rlrrlrll_ID,Bye bye IKN... Welcome reklamasi Jakarta Jilid 2.,Positif
LuckyLudjaina,@IbnuZaman34 @gilang_ahm31272 Presiden penghianat + kurang ajar(kata PDIP) jual2 pasir laut+ jual tanah IKN hampir 2 abad,Netral
zackey_2505,@AliNgabalinNew Apa ikn gak pakai atap? Koq hujan bisa jadi alasan??,Netral
HerryDrajat1,@KompasTV Di IKN aja....,Netral
AngingMamiri26,@Anggita_lung Dukung Ikn,Netral
AgungNugro70049,@bengkeldodo @DokterTifa @Luke_Bali @DakotaGeorgy @gustavssondhela @VaniaKiara3002 @AndreasSolusi @Lembayung071 @kurawa @MakeItAQuoteJP @mas_veel Berani taruhan klo ikn bakal mangkrak? Raimu Do,Positif
abas_jo,@Aryprasetyo85 Jika memang mangkrak Coba mulai audit brp besar Anggaran yg dikeluarkan semua instansi/lembaga selama kegiatan bolak balik ke IKN hampir Semua kementerian sibuk mobilitasi asn nya kesana.. Pakai APBN... Uang rakyat yg percuma di Hamburkan k,Negatif
AAntakawulan,Direktur Lalu Lintas dan Angkutan Laut Hartanto mengatakan Pembangunan Ibu Kota Negara (IKN) Nusantara perlu memperhatikan berbagai sektor yang dapat menggerakkan roda perekonomian daerah #IbuKotaNegaraNusantara #IKNNusantara #IndonesiaEmas2045 #IKNKotaModern #IKN https://t.co/LAExcdxKH8,Netral
AAntakawulan,Direktur Lalu Lintas dan Angkutan Laut Hartanto mengatakan Pembangunan Ibu Kota Negara (IKN) Nusantara perlu memperhatikan berbagai sektor yang dapat menggerakkan roda perekonomian daerah #IbuKotaNegaraNusantara #IKNNusantara #IndonesiaEmas2045 #IKNKotaModern #IKN https://t.co/DaGpsNFmxO,Netral
cnbcindonesia,Basuki: Air Minum Masuk IKN per 15 Juli Aliran Listrik Sudah Siap https://t.co/jJvnjoaEkT,Positif
AtaverHerman,@tempodotco Kalau belum siap ke IKN kirim aja ke opm-kkb Papua...,Negatif
BatiniBea,Direktur Lalu Lintas dan Angkutan Laut Hartanto mengatakan Pembangunan Ibu Kota Negara (IKN) Nusantara perlu memperhatikan berbagai sektor yang dapat menggerakkan roda perekonomian daerah #IbuKotaNegaraNusantara #IKNNusantara #IndonesiaEmas2045 #IKNKotaModern #IKN https://t.co/BLGU7ipRyy,Netral
BatiniBea,Direktur Lalu Lintas dan Angkutan Laut Hartanto mengatakan Pembangunan Ibu Kota Negara (IKN) Nusantara perlu memperhatikan berbagai sektor yang dapat menggerakkan roda perekonomian daerah #IbuKotaNegaraNusantara #IKNNusantara #IndonesiaEmas2045 #IKNKotaModern #IKN https://t.co/uYmJOTXoUL,Netral
atmaja_dirja,BUKTI KPK MANDUL HUKUM MANDUL BELUM ADA KONSISTENSI IKN GAGAL NARIK INVESTOR ORESIDENT LEMAH TERHADAP APARATNYA.. REZIM BARU SEGERA MASUK.. BAJU IJO LEBIH BAGUS DARI COKLAT InsyaAllah...,Positif
AlfiSJr1,@PngAdilnR4kyt Apa urusannya ini PT dgn IKN? PT darimana? Dasar barisan ngak waras....,Netral
bpa_b4p_baru,@PelatihT1dur kasian dah anjinq2 buzzerp ikn di buat pusinq nyari cara buat nyebokin nya,Negatif
adirifi,@SusahDicari_01 @abu_waras Hadiahnya nginep gratis 7 hari 8 mlm di IKN,Positif
CakraAjiPS,@DokterTifa gw ngakak sengakak ngakaknya bulan februari kemarin si pinokio sendiri yg bilang mau ngantor di ikn bln juli. sekrg dia nyalahin infrastrukturnya,Positif
HAbdullah33bb,@Tan_Mar3M Udah gue nasehatin masih nggak nurut. IKN pasti MANGKRAK Pak ...,Positif
bu_asmin,@satriohendri Suatu saat pasti ngantor d ikn.. Prabowo gibran.. Ga mungkinlah ga mau nerusin ikn.. Pasti ada perjanjian/obrol2an serius..,Negatif
cnbcindonesia,Basuki Beberkan Alasan Proyek IKN Disetop Sementara per 10 Agustus https://t.co/X5sh34y7QS,Netral
AbdulWa52303403,@Mdy_Asmara1701 Kan gayanya macam orang pandai padahal begok dia lupa apa yang di ucapkannya dulu sangat memaksakan pindah ke ikn wi wi,Negatif
